날짜	직업	등수	참가자	덱코드	대회코드	카드
2026-02-22	エルフ	2	11	5WKR2	1475234	{'コッコロ': 3, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 1, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 2, '迸る光明・アポロン': 2, '〔よくばりサニーバカンス〕アナスタシア': 2}
2026-02-22	ナイトメア	2	11	3GMYC	1475234	{'ストレイホロウ・イルガンノ': 3, 'ソウルガイド・エイミー': 2, '友魂の少女・ルナ': 3, 'デッドペナルティ': 3, '憧れの飛躍・イツルギ': 3, 'ゴールドラッシュゴースト': 3, '死期を視るもの・グレモリー': 1, '幽霊支配人・アーカス': 3, '異形': 3, '大ツルハシの骸': 2, '佰死と佰亡の六銘伝・イルゼ＆ウルゼ': 3, '瞑地の天宮・ムカン': 2, '人外魔境・クリストフ': 3, '奔放なる獄炎・ケルベロス': 3, 'カオスルーラー・アイシィレンドリング': 1, 'ブラックスワン・オディール': 2}
2026-02-22	プリンセスコネクト！Re:Dive	3	11	7QF9S	1475234	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'イリヤ': 1, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 3, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'サレン': 1, 'ユニ': 3}
2026-02-22	エルフ	3	11	2DP8Q	1475234	{'コッコロ': 2, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 1, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 3, '凍土の女王・ピアシィ': 2, 'アナスタシア': 2}
2026-02-22	ロイヤル	3	11	2WX3A	1475234	{'劇的な撤退': 1, '区役所の丙種職員': 1, '死角の観測員': 3, '異端の調査協力': 3, '炎術検定A級': 3, '戦技斬刀': 3, 'ギガブレード': 3, '新約都市・透京': 3, '隘路の調査員': 3, '魔汚区役所職員・災藤': 3, 'ロストサムライ・カゲミツ': 3, '簒奪の信者': 2, '全識の六銘伝・シンラ': 3, 'ワイルドメディエーター・ガンマ': 3, '俯瞰の捜査員': 3}
2026-02-22	ドラゴン	4	11	2A2ZS	1475234	{'電爪の帰宅部員': 2, '朱翼の入学祝': 3, '竜殺しの槍': 2, '炎髄の副会長・テンカ': 3, '暴竜・伊達政宗': 3, '竜瞳の書記': 2, '爆炎の咆哮': 1, '竜の託宣': 3, '壊竜の六銘伝・エル': 3, '気高き雷・ロマロニア': 2, '殺竜騎士・ロイ': 2, '竜槍の戦士・ローウェン': 3, '炎柱の竜人': 3, '焦熱の竜翼・ドラーク': 3, 'ダークドラグーン・フォルテ': 2, '白亜の竜騎士': 3}
2026-02-22	ロイヤル	4	11	6C656	1475234	{'盗賊の乱飛': 3, '値引き交渉': 3, '楽園への来訪': 3, '艶やかなる太夫・ギンネ': 3, '照明の案内人': 3, '帳場ガエル': 3, '華の大将・タケツミ': 3, '簒奪の信者': 3, '達人の芸者': 3, '伊達の大見得': 3, 'カースドクイーン・ナハト・ナハト': 2, 'ダークセイバー・メリッサ': 3, '天下の大泥棒・ジエモン': 3, 'ジェンティルドンナ': 2}
2026-02-22	プリンセスコネクト！Re:Dive	4	11	2B4BA	1475234	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 2, 'ユキ': 2, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'サレン': 1, 'ユニ': 3}
2026-02-22	エルフ	5	11	47CLQ	1475234	{'コッコロ': 2, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 1, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 2, '迸る光明・アポロン': 3, 'アナスタシア': 2}
2026-02-22	ナイトメア	5	11	739CQ	1475234	{'ストレイホロウ・イルガンノ': 3, 'ソウルガイド・エイミー': 2, '友魂の少女・ルナ': 3, 'デッドペナルティ': 3, '憧れの飛躍・イツルギ': 3, 'ゴールドラッシュゴースト': 2, '死期を視るもの・グレモリー': 2, '幽霊支配人・アーカス': 3, '異形': 3, '大ツルハシの骸': 2, '佰死と佰亡の六銘伝・イルゼ＆ウルゼ': 3, '瞑地の天宮・ムカン': 2, '人外魔境・クリストフ': 3, '奔放なる獄炎・ケルベロス': 3, 'カオスルーラー・アイシィレンドリング': 1, 'ブラックスワン・オディール': 2}
2026-02-22	プリンセスコネクト！Re:Dive	5	11	21U1E	1475234	{'羅刹涅槃・無式': 1, 'オーロラヒーリング': 3, 'コールオブギルド': 3, 'キョウカ': 3, 'クロエ': 3, 'チエル': 3, '真理と実存の共同幻想': 1, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 3, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 2, 'クレジッタ': 1, 'サレン': 2, 'ユニ': 3}
2026-02-22	エルフ	6	11	7C9W8	1475234	{'オケアノス': 2, '区役所の丙種職員': 3, '樹律の祈り子': 2, '炎術検定A級': 3, '新約都市・透京': 3, '樹権の剪定者': 3, '樹正の木鐸・キョウ': 3, '樹都の拳士': 3, '魔汚区役所職員・災藤': 3, '揺蕩う意志・スピネ': 2, 'アークエンジェル・レイナ': 3, '浄樹の六銘伝・ロロ・ロニエ': 3, '凍土の女王・ピアシィ': 3, '因芽応報': 1, '浄土蒔植': 3}
2026-02-22	プリンセスコネクト！Re:Dive	6	11	14S3N	1475234	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'イリヤ': 1, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, '真理と実存の共同幻想': 3, 'ユキ': 2, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'サレン': 1, 'ユニ': 3}
2026-02-22	ロイヤル	6	11	6XMK6	1475234	{'アヴァリティア': 3, '鮮やかな奪取': 3, '極意たる空絶': 3, 'アサルトバンデッド': 3, 'アルセーヌ・ルパン': 3, '干絶の飢餓・ギルネリーゼ': 3, '簒奪の絶傑・オクトリス': 3, '月の刃・リオード': 3, '簒奪の蛇剣': 3, '真理の騎士 ゴードン': 3, '空絶の簒奪・オクトリス': 3, 'カースドクイーン・ナハト・ナハト': 2, 'ダークセイバー・メリッサ': 2, 'ジェンティルドンナ': 3}
2026-02-22	プリンセスコネクト！Re:Dive	7	11	5YA84	1475234	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'クロエ': 3, 'シェフィ': 3, 'スズメ': 1, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 3, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 2, 'サレン': 2, 'ユニ': 3}
2026-02-22	ドラゴン	7	11	21JL8	1475234	{'竜の託宣': 3, '万華の鳳凰': 3, 'いつか、また会う未来で': 3, '鳳凰の庭園': 1, 'オーブキャンサー': 3, '灼熱のアナテマ・バーンドナイト': 3, '蒼炎のドラゴニュート': 3, '荒波のドラグーン・ザハール': 3, '邪智の竜・ファフニール': 3, '《正義》・イランツァ': 3, 'パンプキンドラゴン': 3, '猛火のティラノサウルス': 2, '未知との遭遇': 3, 'アメジストの巨兵': 1, 'オラクルドラゴン': 3, 'ドラゴンイクシード・ギルヴァ': 1, '竜喰らう禁忌': 3, '覇道の君臨者・フォルテ': 2}
2026-02-22	エルフ	7	11	40X0L	1475234	{'コッコロ': 2, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 2, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 2, '凍土の女王・ピアシィ': 2, 'アナスタシア': 2}
2026-02-22	エルフ	7	11	2M63E	1475234	{'オケアノス': 2, '区役所の丙種職員': 3, '樹律の祈り子': 2, '炎術検定A級': 3, '新約都市・透京': 3, '樹権の剪定者': 3, '樹正の木鐸・キョウ': 3, '樹都の拳士': 3, '魔汚区役所職員・災藤': 3, '揺蕩う意志・スピネ': 2, 'アークエンジェル・レイナ': 3, '浄樹の六銘伝・ロロ・ロニエ': 3, '凍土の女王・ピアシィ': 3, '因芽応報': 1, '浄土蒔植': 3}
2026-02-22	ナイトメア	7	11	2AWJQ	1475234	{'ストレイホロウ・イルガンノ': 3, 'ソウルガイド・エイミー': 2, '友魂の少女・ルナ': 3, 'デッドペナルティ': 3, '憧れの飛躍・イツルギ': 3, 'ゴールドラッシュゴースト': 2, '死期を視るもの・グレモリー': 3, '幽霊支配人・アーカス': 2, '異形': 3, '大ツルハシの骸': 2, '佰死と佰亡の六銘伝・イルゼ＆ウルゼ': 2, '瞑地の天宮・ムカン': 3, '人外魔境・クリストフ': 3, '奔放なる獄炎・ケルベロス': 3, 'ヴォイドリアライズ': 2, 'ブラックスワン・オディール': 1}
2026-02-22	プリンセスコネクト！Re:Dive	7	11	U6K8	1475234	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 2, 'ユキ': 1, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'サレン': 1, 'ユニ': 3, 'ミソラ': 1}
2026-02-23	ロイヤル	1	9	4QFZJ	1477243	{'盗賊の乱飛': 3, '値引き交渉': 3, '楽園への来訪': 3, '艶やかなる太夫・ギンネ': 3, '照明の案内人': 3, '帳場ガエル': 3, '華の大将・タケツミ': 3, '簒奪の信者': 3, '達人の芸者': 3, '伊達の大見得': 3, 'カースドクイーン・ナハト・ナハト': 2, 'ダークセイバー・メリッサ': 2, '天下の大泥棒・ジエモン': 3, 'ジェンティルドンナ': 3}
2026-02-23	ビショップ	1	9	4NYE8	1477243	{'ベルエンジェル・リア': 3, 'ダークオファリング': 3, '一角獣の祭壇': 3, '黄金の鐘': 3, '悠久の絶望': 3, '干絶の飢餓・ギルネリーゼ': 3, '射殺す輝き': 3, '漆黒の法典': 3, '獣姫の誓約': 1, '信仰の一撃': 3, '裁決のアナテマ・ロデオ': 3, '絶望の安息・マーウィン': 3, '《世界》・ゼルガネイア': 2, 'テミスの審判': 3, '清浄の領域': 1}
2026-02-23	プリンセスコネクト！Re:Dive	1	9	2000G	1477243	{'ミサキ': 2, 'オーロラヒーリング': 3, 'コールオブギルド': 2, 'イリヤ': 1, 'クロエ': 3, 'シェフィ': 1, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'スズナ': 2, 'ペコリーヌ': 2, 'ユキ': 1, 'いつか、また会う未来で': 3, 'プリンセスストライク': 1, 'エリス': 3, 'キャル': 2, 'イオ': 2, 'サレン': 1, 'ユニ': 3}
2026-02-23	プリンセスコネクト！Re:Dive	2	9	7QF9S	1477243	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'イリヤ': 1, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 3, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'サレン': 1, 'ユニ': 3}
2026-02-23	エルフ	2	9	6348G	1477243	{'大いなる回帰': 3, 'デュアルエンジェル': 3, '森の隠者': 2, 'ワンダーコック': 3, '重なり合う決意': 3, '荒野の休息': 3, '荒野の案内人': 3, '粛清の英雄・メイシア': 1, 'スケアリートレント': 3, '温かな抱擁': 1, '光の道筋': 3, '万緑の回帰・ラティカ': 3, '粛清の一刀': 1, '回帰する抱擁・ラティカ': 3, '鋼鉄と大地の神': 3, 'プライマルギガント': 2}
2026-02-23	ナイトメア	2	9	17A0L	1477243	{'ストレイホロウ・イルガンノ': 3, 'ソウルガイド・エイミー': 2, '友魂の少女・ルナ': 3, 'デッドペナルティ': 3, '憧れの飛躍・イツルギ': 3, 'ゴールドラッシュゴースト': 2, '死期を視るもの・グレモリー': 1, '幽霊支配人・アーカス': 3, '異形': 3, '大ツルハシの骸': 2, '佰死と佰亡の六銘伝・イルゼ＆ウルゼ': 3, '瞑地の天宮・ムカン': 2, '人外魔境・クリストフ': 3, '奔放なる獄炎・ケルベロス': 3, 'カオスルーラー・アイシィレンドリング': 2, 'ブラックスワン・オディール': 2}
2026-02-23	エルフ	3	9	4H0V6	1477243	{'コッコロ': 3, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 1, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 2, '迸る光明・アポロン': 2, 'アナスタシア': 2}
2026-02-23	ナイトメア	3	9	3TXJY	1477243	{'マンマル1号': 3, 'メカニカルガンナー': 3, '紅のワルツ': 3, '鋼鉄の希望': 3, 'デッドペナルティ': 2, 'ファースト・ワン': 3, '永続の機構・ニコラ': 2, '真紅の抗戦者・モノ': 3, '創出の紫紺・エンネア': 3, 'フロートボードマーセナリー': 3, 'マンマル2号': 3, '禁絶の腕・ニコラ': 3, '悠久の真紅・モノ': 3, '紫紺の抵抗者・エンネア': 1, '絆の共振': 2}
2026-02-23	プリンセスコネクト！Re:Dive	3	9	11T8G	1477243	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'イリヤ': 1, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 2, 'ユキ': 2, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'ユニ': 3}
2026-02-23	ビショップ	4	9	6VNNC	1477243	{'コンセントレイト': 3, '稲葉の白兎': 3, 'ダークオファリング': 3, '悠久の絶望': 3, '干絶の飢餓・ギルネリーゼ': 3, '安息の顕現': 3, '射殺す輝き': 3, '漆黒の法典': 2, 'ネクベト': 2, '信仰の一撃': 3, '古き護り手': 1, '安息の絶傑・マーウィン': 2, '絶望の安息・マーウィン': 3, 'カインドブライト': 2, '禁密の聖地': 3, 'テミスの審判': 3, '祈りの集約': 1}
2026-02-23	ロイヤル	4	9	7TABA	1477243	{'ナハトの私兵': 1, '盗賊の乱飛': 3, '値引き交渉': 3, '楽園への来訪': 3, '艶やかなる太夫・ギンネ': 3, '粛清の英雄・メイシア': 3, '帳場ガエル': 3, '華の大将・タケツミ': 3, '迫る熱に押されて': 3, '達人の芸者': 3, '粛清の一刀': 3, '伊達の大見得': 2, 'カースドクイーン・ナハト・ナハト': 2, '天下の大泥棒・ジエモン': 3, 'ジェンティルドンナ': 2}
2026-02-23	ナイトメア	4	9	1TZHW	1477243	{'ストレイホロウ・イルガンノ': 3, 'ソウルガイド・エイミー': 2, '友魂の少女・ルナ': 3, 'デッドペナルティ': 3, '憧れの飛躍・イツルギ': 3, 'ゴールドラッシュゴースト': 2, '死期を視るもの・グレモリー': 3, '幽霊支配人・アーカス': 2, '異形': 3, '大ツルハシの骸': 1, '佰死と佰亡の六銘伝・イルゼ＆ウルゼ': 3, '瞑地の天宮・ムカン': 2, '人外魔境・クリストフ': 3, '奔放なる獄炎・ケルベロス': 3, 'カオスルーラー・アイシィレンドリング': 2, 'ブラックスワン・オディール': 2}
2026-02-23	プリンセスコネクト！Re:Dive	5	9	5U0QQ	1477243	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'イリヤ': 1, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, 'マホ': 2, '真理と実存の共同幻想': 1, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ドラゴンズエンドフィスト': 1, 'ユキ': 2, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 1, 'ホマレ': 2, 'ユニ': 3}
2026-02-23	ビショップ	5	9	18US8	1477243	{'〔月下の悪魔ちゃん♪〕メジロパーマー': 3, '剛健の翼人': 1, 'ダーティプリースト': 3, '三日月の女神 ツクヨミ': 3, 'レヴィールの無法者': 1, '極炎のドラグーン・ローラ': 2, '絶望の聖女・ジャンヌ': 3, '不思議な青空・アリス': 3, '闇穿つ煌き・サリッサ': 3, 'リボルバーイーグル': 3, 'ルナールの聖騎士': 3, 'ヘイブンファイア': 3, '希望導く聖乙女・ジャンヌ': 3, 'メルティングシュガー・セリーナ': 3, 'デュアルカノンマザー・ラナ': 3}
2026-02-23	ナイトメア	5	9	56WTQ	1477243	{'マンマル1号': 3, 'メカニカルガンナー': 3, '紅のワルツ': 3, '鋼鉄の希望': 3, 'デッドペナルティ': 3, 'ファースト・ワン': 3, '永続の機構・ニコラ': 2, '真紅の抗戦者・モノ': 3, '創出の紫紺・エンネア': 3, 'フロートボードマーセナリー': 3, 'マンマル2号': 3, '禁絶の腕・ニコラ': 3, '悠久の真紅・モノ': 3, '紫紺の抵抗者・エンネア': 1, '絆の共振': 1}
2026-02-23	エルフ	6	9	4DGG8	1477243	{'コッコロ': 2, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 2, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 2, '〔渚の花嫁〕新田美波': 3, '迸る光明・アポロン': 3, '凍土の女王・ピアシィ': 2, 'アナスタシア': 2}
2026-02-23	プリンセスコネクト！Re:Dive	6	9	5Q2U4	1477243	{'羅刹涅槃・無式': 2, 'オーロラヒーリング': 3, 'コールオブギルド': 2, 'イリヤ': 2, 'キョウカ': 2, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, '真理と実存の共同幻想': 2, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'いつか、また会う未来で': 3, 'エリス': 3, 'サレン': 2, 'ホマレ': 1, 'ユニ': 3}
2026-02-23	ドラゴン	6	9	2P3Q0	1477243	{'電爪の帰宅部員': 1, '朱翼の入学祝': 3, '竜殺しの槍': 1, '炎髄の副会長・テンカ': 3, '大地のドラゴニュート': 2, '暴竜・伊達政宗': 3, '竜瞳の書記': 2, '竜の託宣': 3, '壊竜の六銘伝・エル': 3, '気高き雷・ロマロニア': 3, '殺竜騎士・ロイ': 2, '竜槍の戦士・ローウェン': 3, '炎柱の竜人': 3, '焦熱の竜翼・ドラーク': 3, '白亜の竜騎士': 3, '覇道の竜翼・フォルテ': 2}
2026-02-23	ビショップ	7	9	3BKEC	1477243	{'〔月下の悪魔ちゃん♪〕メジロパーマー': 3, '剛健の翼人': 3, 'ダーティプリースト': 1, '三日月の女神 ツクヨミ': 3, 'レヴィールの無法者': 1, '極炎のドラグーン・ローラ': 2, '絶望の聖女・ジャンヌ': 3, '闇穿つ煌き・サリッサ': 3, 'リボルバーイーグル': 3, 'ルナールの聖騎士': 3, 'ヘイブンファイア': 3, '希望導く聖乙女・ジャンヌ': 3, '迸る光明・アポロン': 3, 'メルティングシュガー・セリーナ': 3, 'デュアルカノンマザー・ラナ': 3}
2026-02-23	カードファイト!! ヴァンガード	7	9	7V2EU	1477243	{'高速遊撃のイルカ兵': 3, 'ティアーナイト ヴァレリア': 3, 'ティアーナイト キプロス': 3, 'ティアーナイト テオ': 3, '虹色秘薬の医療士官': 2, 'バトルシップ・インテリジェンス': 3, '輝石通信のラッコ兵': 3, '潮騒の水将 アルゴス': 3, '発光信号のペンギン兵': 2, '士官候補生 エリック': 1, 'ストームライダー ディアマンテス': 1, 'ストームライダー バシル': 3, '蒼嵐竜 メイルストローム': 3, 'メイデン・オブ・ライブラ': 3, '連撃のサザーランド': 1, 'ハイドロハリケーン・ドラゴン': 3}
2026-02-23	エルフ	7	9	2XFT2	1477243	{'コッコロ': 2, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 2, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 3, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 3, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 2, '凍土の女王・ピアシィ': 2, 'アナスタシア': 2}
2026-02-23	エルフ	8	9	4HRBJ	1477243	{'コッコロ': 2, '深緑の弓使い・アリサ': 3, '小さな勇士・スクナ': 3, 'ピュアクリスタリア・リリィ': 2, 'ベルエンジェル・リア': 2, '優美な猫姉妹・シャム＆シャマ': 3, '自然の導き': 3, '対空射撃': 2, '爆砕の傭兵・フィーナ': 3, '不思議な青空・アリス': 2, 'マドロスエルフ': 3, 'ロイヤルクリスタリア・ティア': 3, '〔渚の花嫁〕新田美波': 3, 'フロストクリスタリア・エリン': 2, '凍土の女王・ピアシィ': 2, 'アナスタシア': 2}
2026-02-23	ナイトメア	8	9	314HW	1477243	{'ストレイホロウ・イルガンノ': 3, 'ソウルガイド・エイミー': 3, '友魂の少女・ルナ': 3, 'デッドペナルティ': 3, '憧れの飛躍・イツルギ': 3, 'ゴールドラッシュゴースト': 3, '死期を視るもの・グレモリー': 2, '幽霊支配人・アーカス': 2, '異形': 3, '大ツルハシの骸': 2, '佰死と佰亡の六銘伝・イルゼ＆ウルゼ': 1, '瞑地の天宮・ムカン': 2, '人外魔境・クリストフ': 3, '奔放なる獄炎・ケルベロス': 3, 'カオスルーラー・アイシィレンドリング': 2, 'ブラックスワン・オディール': 2}
2026-02-23	プリンセスコネクト！Re:Dive	8	9	517W4	1477243	{'オーロラヒーリング': 3, 'コールオブギルド': 3, 'クロエ': 3, 'シェフィ': 3, 'チエル': 3, 'マホ': 2, '真理と実存の共同幻想': 3, 'ダークエクリプス': 3, 'ちぇるちぇる☆かあにばる': 3, 'ペコリーヌ': 2, 'いつか、また会う未来で': 3, 'エリス': 3, 'キャル': 3, 'ユニ': 3}
